food_name,production_name,check_num,qualified_num,unqualified_num,production_address,food_product_time,food_model,check_flag,sampling_name,sampling_province,check_projiect
北极源酱菜(伍仁酱丁),武汉红日子食品有限公司,1,0,1,湖北省天门经济开发区工业园区大桥路1号,2015-09-18,散装,不合格 苯甲酸║2.4(g/kg)║≤1.0(g/kg)；甜蜜素║2.6(g/kg)║≤1.0(g/kg),日照浙商大酒店有限公司,,
北极源酱菜(群英汇脆),武汉红日子食品有限公司,1,0,1,湖北省天门经济开发区工业园区大桥路1号,2015-08-01,散装,不合格 苯甲酸║2.0(g/kg)║≤1.0(g/kg)；甜蜜素║1.3(g/kg)║≤1.0(g/kg),日照市东港区鑫电中式快餐店,,
北极源酱菜(琥珀金丝),武汉红日子食品有限公司,1,0,1,湖北省天门经济开发区工业园区大桥路1号,2015-08-07,散装,不合格 苯甲酸║2.6(g/kg)║≤1.0(g/kg)；甜蜜素║2.7(g/kg)║≤1.0(g/kg),日照市东港区鑫电中式快餐店,,
洋姜片,/,1,0,1,/,2015-08-06,散装,不合格 苯甲酸║1.6(g/kg)║≤1.0(g/kg),曹县磐石办事处面点王快餐店磐石新城分店,,
酱腌菜,商丘市梁园区世间味酱菜厂,1,0,1,/,2015-06-08,散装,不合格 苯甲酸║1.5(g/kg)║≤1.0(g/kg),单县禾润馅饼店,,
碗,南下河市场,1,0,1,/,2015-09-22,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),潍坊高新区聚丰楼酒店,,
碗,豪德批发市场,1,0,1,/,2015-05-17,散装,不合格 大肠菌群║9(MPN/100cm2)║＜3(MPN/100cm2),潍坊高新区合家亲老潍县菜馆,,
盘子,高密市海天酒店,1,0,1,凤凰大街中段路北,2015-09-24,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),高密市海天酒店,,
小勺,莱阳蓝天炊具店,1,0,1,/,2014-10-08,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),莱阳市羊郡中心初级中学食堂,,
不锈钢餐盘,/,1,0,1,/,2015-09-23,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),燕崖镇中心幼儿园食堂,,
餐饮具,临沂市全康餐具用品厂,1,0,1,临沂市兰山区金锣科技园金锣一路中段路西,2015-09-08,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),菏泽高新区常付娇饭店,,
粉条,王家干货店,1,0,1,/,2015-09-15,散装,不合格 铝║2.97×102(mg/kg)║≤200(mg/kg)；日落黄║0.0023(g/kg)║不得检出；柠檬黄║0.0023(g/kg)║不得检出,峄城区新世纪酒楼,,
馒头,山东银鹰化纤有限公司商务酒店,1,0,1,人民大街101号,2015-09-23,散装,不合格 铝║1.29×102(mg/kg)║不得检出,山东银鹰化纤有限公司商务酒店,,
花卷馒头,日照经济技术开发区九鼎香食府,1,0,1,秦皇岛路南,2015-09-24,散装,不合格 铝║1.11×102(mg/kg)║不得检出,日照经济技术开发区九鼎香食府,,
花卷,单县丽香园餐饮有限公司健康路分公司,1,0,1,向阳路东段路北,2015-09-10,散装,不合格 铝║29.1(mg/kg)║不得检出,单县丽香园餐饮有限公司健康路分公司,,
五香火烧,山东知味斋餐饮娱乐有限公司知味斋大饭店,1,0,1,新建西路236号,2015-09-21,散装,不合格 铝║1.83×102(mg/kg)║不得检出,山东知味斋餐饮娱乐有限公司知味斋大饭店,,
盒抽面巾纸,诸城市博信纸业有限公司,1,0,1,/,2015-09-18,散装,不合格 细菌菌落总数║6.0×102(cfu/g)║≤200(cfu/g),安丘市客满楼大酒店,,
洁肤湿巾,滨州市康洁卫生用品厂,1,0,1,/,2015-08-22,散装,不合格 细菌菌落总数║1.1×105(cfu/g)║≤200(cfu/g)；真菌菌落总数║3.0×102(cfu/g)║≤100(cfu/g),滨州市滨城区果老小毛驴香格里拉店,,
餐包,淄博舒美洁卫生用品厂,1,0,1,淄博临淄金岭,2015-09-08,定型包装,不合格 细菌菌落总数║2.1×106(cfu/g)║≤200(cfu/g),沂源县历山街道办事处蒙源酒店,,
湿巾,淄博市周村旭日纸品厂,1,0,1,淄博市周村区北郊镇,2015-09-19,定型包装,不合格 细菌菌落总数║3.3×107(cfu/g)║≤200(cfu/g),博兴县锦秋街道办事处金五福大酒店,,
北极源酱菜(伍仁酱丁),武汉红日子食品有限公司,1,0,1,湖北省天门经济开发区工业园区大桥路1号,2015-09-18,散装,不合格 苯甲酸║2.4(g/kg)║≤1.0(g/kg)；甜蜜素║2.6(g/kg)║≤1.0(g/kg),日照浙商大酒店有限公司,,
北极源酱菜(群英汇脆),武汉红日子食品有限公司,1,0,1,湖北省天门经济开发区工业园区大桥路1号,2015-08-01,散装,不合格 苯甲酸║2.0(g/kg)║≤1.0(g/kg)；甜蜜素║1.3(g/kg)║≤1.0(g/kg),日照市东港区鑫电中式快餐店,,
北极源酱菜(琥珀金丝),武汉红日子食品有限公司,1,0,1,湖北省天门经济开发区工业园区大桥路1号,2015-08-07,散装,不合格 苯甲酸║2.6(g/kg)║≤1.0(g/kg)；甜蜜素║2.7(g/kg)║≤1.0(g/kg),日照市东港区鑫电中式快餐店,,
洋姜片,/,1,0,1,/,2015-08-06,散装,不合格 苯甲酸║1.6(g/kg)║≤1.0(g/kg),曹县磐石办事处面点王快餐店磐石新城分店,,
酱腌菜,商丘市梁园区世间味酱菜厂,1,0,1,/,2015-06-08,散装,不合格 苯甲酸║1.5(g/kg)║≤1.0(g/kg),单县禾润馅饼店,,
碗,南下河市场,1,0,1,/,2015-09-22,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),潍坊高新区聚丰楼酒店,,
碗,豪德批发市场,1,0,1,/,2015-05-17,散装,不合格 大肠菌群║9(MPN/100cm2)║＜3(MPN/100cm2),潍坊高新区合家亲老潍县菜馆,,
盘子,高密市海天酒店,1,0,1,凤凰大街中段路北,2015-09-24,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),高密市海天酒店,,
小勺,莱阳蓝天炊具店,1,0,1,/,2014-10-08,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),莱阳市羊郡中心初级中学食堂,,
不锈钢餐盘,/,1,0,1,/,2015-09-23,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),燕崖镇中心幼儿园食堂,,
餐饮具,临沂市全康餐具用品厂,1,0,1,临沂市兰山区金锣科技园金锣一路中段路西,2015-09-08,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),菏泽高新区常付娇饭店,,
粉条,王家干货店,1,0,1,/,2015-09-15,散装,不合格 铝║2.97×102(mg/kg)║≤200(mg/kg)；日落黄║0.0023(g/kg)║不得检出；柠檬黄║0.0023(g/kg)║不得检出,峄城区新世纪酒楼,,
馒头,山东银鹰化纤有限公司商务酒店,1,0,1,人民大街101号,2015-09-23,散装,不合格 铝║1.29×102(mg/kg)║不得检出,山东银鹰化纤有限公司商务酒店,,
花卷馒头,日照经济技术开发区九鼎香食府,1,0,1,秦皇岛路南,2015-09-24,散装,不合格 铝║1.11×102(mg/kg)║不得检出,日照经济技术开发区九鼎香食府,,
花卷,单县丽香园餐饮有限公司健康路分公司,1,0,1,向阳路东段路北,2015-09-10,散装,不合格 铝║29.1(mg/kg)║不得检出,单县丽香园餐饮有限公司健康路分公司,,
五香火烧,山东知味斋餐饮娱乐有限公司知味斋大饭店,1,0,1,新建西路236号,2015-09-21,散装,不合格 铝║1.83×102(mg/kg)║不得检出,山东知味斋餐饮娱乐有限公司知味斋大饭店,,
盒抽面巾纸,诸城市博信纸业有限公司,1,0,1,/,2015-09-18,散装,不合格 细菌菌落总数║6.0×102(cfu/g)║≤200(cfu/g),安丘市客满楼大酒店,,
洁肤湿巾,滨州市康洁卫生用品厂,1,0,1,/,2015-08-22,散装,不合格 细菌菌落总数║1.1×105(cfu/g)║≤200(cfu/g)；真菌菌落总数║3.0×102(cfu/g)║≤100(cfu/g),滨州市滨城区果老小毛驴香格里拉店,,
餐包,淄博舒美洁卫生用品厂,1,0,1,淄博临淄金岭,2015-09-08,定型包装,不合格 细菌菌落总数║2.1×106(cfu/g)║≤200(cfu/g),沂源县历山街道办事处蒙源酒店,,
湿巾,淄博市周村旭日纸品厂,1,0,1,淄博市周村区北郊镇,2015-09-19,定型包装,不合格 细菌菌落总数║3.3×107(cfu/g)║≤200(cfu/g),博兴县锦秋街道办事处金五福大酒店,,
北极源酱菜(伍仁酱丁),武汉红日子食品有限公司,1,0,1,湖北省天门经济开发区工业园区大桥路1号,2015-09-18,散装,不合格 苯甲酸║2.4(g/kg)║≤1.0(g/kg)；甜蜜素║2.6(g/kg)║≤1.0(g/kg),日照浙商大酒店有限公司,,
北极源酱菜(群英汇脆),武汉红日子食品有限公司,1,0,1,湖北省天门经济开发区工业园区大桥路1号,2015-08-01,散装,不合格 苯甲酸║2.0(g/kg)║≤1.0(g/kg)；甜蜜素║1.3(g/kg)║≤1.0(g/kg),日照市东港区鑫电中式快餐店,,
北极源酱菜(琥珀金丝),武汉红日子食品有限公司,1,0,1,湖北省天门经济开发区工业园区大桥路1号,2015-08-07,散装,不合格 苯甲酸║2.6(g/kg)║≤1.0(g/kg)；甜蜜素║2.7(g/kg)║≤1.0(g/kg),日照市东港区鑫电中式快餐店,,
洋姜片,/,1,0,1,/,2015-08-06,散装,不合格 苯甲酸║1.6(g/kg)║≤1.0(g/kg),曹县磐石办事处面点王快餐店磐石新城分店,,
酱腌菜,商丘市梁园区世间味酱菜厂,1,0,1,/,2015-06-08,散装,不合格 苯甲酸║1.5(g/kg)║≤1.0(g/kg),单县禾润馅饼店,,
碗,南下河市场,1,0,1,/,2015-09-22,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),潍坊高新区聚丰楼酒店,,
碗,豪德批发市场,1,0,1,/,2015-05-17,散装,不合格 大肠菌群║9(MPN/100cm2)║＜3(MPN/100cm2),潍坊高新区合家亲老潍县菜馆,,
盘子,高密市海天酒店,1,0,1,凤凰大街中段路北,2015-09-24,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),高密市海天酒店,,
小勺,莱阳蓝天炊具店,1,0,1,/,2014-10-08,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),莱阳市羊郡中心初级中学食堂,,
不锈钢餐盘,/,1,0,1,/,2015-09-23,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),燕崖镇中心幼儿园食堂,,
餐饮具,临沂市全康餐具用品厂,1,0,1,临沂市兰山区金锣科技园金锣一路中段路西,2015-09-08,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),菏泽高新区常付娇饭店,,
粉条,王家干货店,1,0,1,/,2015-09-15,散装,不合格 铝║2.97×102(mg/kg)║≤200(mg/kg)；日落黄║0.0023(g/kg)║不得检出；柠檬黄║0.0023(g/kg)║不得检出,峄城区新世纪酒楼,,
馒头,山东银鹰化纤有限公司商务酒店,1,0,1,人民大街101号,2015-09-23,散装,不合格 铝║1.29×102(mg/kg)║不得检出,山东银鹰化纤有限公司商务酒店,,
花卷馒头,日照经济技术开发区九鼎香食府,1,0,1,秦皇岛路南,2015-09-24,散装,不合格 铝║1.11×102(mg/kg)║不得检出,日照经济技术开发区九鼎香食府,,
花卷,单县丽香园餐饮有限公司健康路分公司,1,0,1,向阳路东段路北,2015-09-10,散装,不合格 铝║29.1(mg/kg)║不得检出,单县丽香园餐饮有限公司健康路分公司,,
五香火烧,山东知味斋餐饮娱乐有限公司知味斋大饭店,1,0,1,新建西路236号,2015-09-21,散装,不合格 铝║1.83×102(mg/kg)║不得检出,山东知味斋餐饮娱乐有限公司知味斋大饭店,,
盒抽面巾纸,诸城市博信纸业有限公司,1,0,1,/,2015-09-18,散装,不合格 细菌菌落总数║6.0×102(cfu/g)║≤200(cfu/g),安丘市客满楼大酒店,,
洁肤湿巾,滨州市康洁卫生用品厂,1,0,1,/,2015-08-22,散装,不合格 细菌菌落总数║1.1×105(cfu/g)║≤200(cfu/g)；真菌菌落总数║3.0×102(cfu/g)║≤100(cfu/g),滨州市滨城区果老小毛驴香格里拉店,,
餐包,淄博舒美洁卫生用品厂,1,0,1,淄博临淄金岭,2015-09-08,定型包装,不合格 细菌菌落总数║2.1×106(cfu/g)║≤200(cfu/g),沂源县历山街道办事处蒙源酒店,,
湿巾,淄博市周村旭日纸品厂,1,0,1,淄博市周村区北郊镇,2015-09-19,定型包装,不合格 细菌菌落总数║3.3×107(cfu/g)║≤200(cfu/g),博兴县锦秋街道办事处金五福大酒店,,
北极源酱菜(伍仁酱丁),武汉红日子食品有限公司,1,0,1,湖北省天门经济开发区工业园区大桥路1号,2015-09-18,散装,不合格 苯甲酸║2.4(g/kg)║≤1.0(g/kg)；甜蜜素║2.6(g/kg)║≤1.0(g/kg),日照浙商大酒店有限公司,,
北极源酱菜(群英汇脆),武汉红日子食品有限公司,1,0,1,湖北省天门经济开发区工业园区大桥路1号,2015-08-01,散装,不合格 苯甲酸║2.0(g/kg)║≤1.0(g/kg)；甜蜜素║1.3(g/kg)║≤1.0(g/kg),日照市东港区鑫电中式快餐店,,
北极源酱菜(琥珀金丝),武汉红日子食品有限公司,1,0,1,湖北省天门经济开发区工业园区大桥路1号,2015-08-07,散装,不合格 苯甲酸║2.6(g/kg)║≤1.0(g/kg)；甜蜜素║2.7(g/kg)║≤1.0(g/kg),日照市东港区鑫电中式快餐店,,
洋姜片,/,1,0,1,/,2015-08-06,散装,不合格 苯甲酸║1.6(g/kg)║≤1.0(g/kg),曹县磐石办事处面点王快餐店磐石新城分店,,
酱腌菜,商丘市梁园区世间味酱菜厂,1,0,1,/,2015-06-08,散装,不合格 苯甲酸║1.5(g/kg)║≤1.0(g/kg),单县禾润馅饼店,,
碗,南下河市场,1,0,1,/,2015-09-22,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),潍坊高新区聚丰楼酒店,,
碗,豪德批发市场,1,0,1,/,2015-05-17,散装,不合格 大肠菌群║9(MPN/100cm2)║＜3(MPN/100cm2),潍坊高新区合家亲老潍县菜馆,,
盘子,高密市海天酒店,1,0,1,凤凰大街中段路北,2015-09-24,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),高密市海天酒店,,
小勺,莱阳蓝天炊具店,1,0,1,/,2014-10-08,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),莱阳市羊郡中心初级中学食堂,,
不锈钢餐盘,/,1,0,1,/,2015-09-23,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),燕崖镇中心幼儿园食堂,,
餐饮具,临沂市全康餐具用品厂,1,0,1,临沂市兰山区金锣科技园金锣一路中段路西,2015-09-08,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),菏泽高新区常付娇饭店,,
粉条,王家干货店,1,0,1,/,2015-09-15,散装,不合格 铝║2.97×102(mg/kg)║≤200(mg/kg)；日落黄║0.0023(g/kg)║不得检出；柠檬黄║0.0023(g/kg)║不得检出,峄城区新世纪酒楼,,
馒头,山东银鹰化纤有限公司商务酒店,1,0,1,人民大街101号,2015-09-23,散装,不合格 铝║1.29×102(mg/kg)║不得检出,山东银鹰化纤有限公司商务酒店,,
花卷馒头,日照经济技术开发区九鼎香食府,1,0,1,秦皇岛路南,2015-09-24,散装,不合格 铝║1.11×102(mg/kg)║不得检出,日照经济技术开发区九鼎香食府,,
花卷,单县丽香园餐饮有限公司健康路分公司,1,0,1,向阳路东段路北,2015-09-10,散装,不合格 铝║29.1(mg/kg)║不得检出,单县丽香园餐饮有限公司健康路分公司,,
五香火烧,山东知味斋餐饮娱乐有限公司知味斋大饭店,1,0,1,新建西路236号,2015-09-21,散装,不合格 铝║1.83×102(mg/kg)║不得检出,山东知味斋餐饮娱乐有限公司知味斋大饭店,,
盒抽面巾纸,诸城市博信纸业有限公司,1,0,1,/,2015-09-18,散装,不合格 细菌菌落总数║6.0×102(cfu/g)║≤200(cfu/g),安丘市客满楼大酒店,,
洁肤湿巾,滨州市康洁卫生用品厂,1,0,1,/,2015-08-22,散装,不合格 细菌菌落总数║1.1×105(cfu/g)║≤200(cfu/g)；真菌菌落总数║3.0×102(cfu/g)║≤100(cfu/g),滨州市滨城区果老小毛驴香格里拉店,,
餐包,淄博舒美洁卫生用品厂,1,0,1,淄博临淄金岭,2015-09-08,定型包装,不合格 细菌菌落总数║2.1×106(cfu/g)║≤200(cfu/g),沂源县历山街道办事处蒙源酒店,,
湿巾,淄博市周村旭日纸品厂,1,0,1,淄博市周村区北郊镇,2015-09-19,定型包装,不合格 细菌菌落总数║3.3×107(cfu/g)║≤200(cfu/g),博兴县锦秋街道办事处金五福大酒店,,
北极源酱菜(伍仁酱丁),武汉红日子食品有限公司,1,0,1,湖北省天门经济开发区工业园区大桥路1号,2015-09-18,散装,不合格 苯甲酸║2.4(g/kg)║≤1.0(g/kg)；甜蜜素║2.6(g/kg)║≤1.0(g/kg),日照浙商大酒店有限公司,,
北极源酱菜(群英汇脆),武汉红日子食品有限公司,1,0,1,湖北省天门经济开发区工业园区大桥路1号,2015-08-01,散装,不合格 苯甲酸║2.0(g/kg)║≤1.0(g/kg)；甜蜜素║1.3(g/kg)║≤1.0(g/kg),日照市东港区鑫电中式快餐店,,
北极源酱菜(琥珀金丝),武汉红日子食品有限公司,1,0,1,湖北省天门经济开发区工业园区大桥路1号,2015-08-07,散装,不合格 苯甲酸║2.6(g/kg)║≤1.0(g/kg)；甜蜜素║2.7(g/kg)║≤1.0(g/kg),日照市东港区鑫电中式快餐店,,
洋姜片,/,1,0,1,/,2015-08-06,散装,不合格 苯甲酸║1.6(g/kg)║≤1.0(g/kg),曹县磐石办事处面点王快餐店磐石新城分店,,
酱腌菜,商丘市梁园区世间味酱菜厂,1,0,1,/,2015-06-08,散装,不合格 苯甲酸║1.5(g/kg)║≤1.0(g/kg),单县禾润馅饼店,,
碗,南下河市场,1,0,1,/,2015-09-22,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),潍坊高新区聚丰楼酒店,,
碗,豪德批发市场,1,0,1,/,2015-05-17,散装,不合格 大肠菌群║9(MPN/100cm2)║＜3(MPN/100cm2),潍坊高新区合家亲老潍县菜馆,,
盘子,高密市海天酒店,1,0,1,凤凰大街中段路北,2015-09-24,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),高密市海天酒店,,
小勺,莱阳蓝天炊具店,1,0,1,/,2014-10-08,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),莱阳市羊郡中心初级中学食堂,,
不锈钢餐盘,/,1,0,1,/,2015-09-23,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),燕崖镇中心幼儿园食堂,,
餐饮具,临沂市全康餐具用品厂,1,0,1,临沂市兰山区金锣科技园金锣一路中段路西,2015-09-08,散装,不合格 大肠菌群║23(MPN/100cm2)║＜3(MPN/100cm2),菏泽高新区常付娇饭店,,
